scenario_id,scenario_label,ego_vehicle_id,start_global_time,end_global_time,lane_start,lane_end,frames
car_following_veh988_1118937271000,car_following,988,1118937271000,1118937275900,2,2,50
car_following_veh988_1118937272000,car_following,988,1118937272000,1118937276900,2,2,50
car_following_veh988_1118937273000,car_following,988,1118937273000,1118937277900,2,2,50
car_following_veh988_1118937274000,car_following,988,1118937274000,1118937278900,2,2,50
congested_traffic_veh988_1118937275000,congested_traffic,988,1118937275000,1118937279900,2,2,50
congested_traffic_veh988_1118937276000,congested_traffic,988,1118937276000,1118937280900,2,2,50
car_following_veh989_1118936404500,car_following,989,1118936404500,1118936409400,1,1,50
car_following_veh989_1118936405500,car_following,989,1118936405500,1118936410400,1,1,50
car_following_veh989_1118936406500,car_following,989,1118936406500,1118936411400,1,1,50
car_following_veh989_1118936407500,car_following,989,1118936407500,1118936412400,1,1,50
car_following_veh989_1118936408500,car_following,989,1118936408500,1118936413400,1,1,50
car_following_veh989_1118936409500,car_following,989,1118936409500,1118936414400,1,1,50
car_following_veh989_1118936410500,car_following,989,1118936410500,1118936415400,1,1,50
car_following_veh989_1118936411500,car_following,989,1118936411500,1118936416400,1,1,50
car_following_veh989_1118936412500,car_following,989,1118936412500,1118936417400,1,1,50
car_following_veh990_1118849211600,car_following,990,1118849211600,1118849216500,1,1,50
car_following_veh990_1118849212600,car_following,990,1118849212600,1118849217500,1,1,50
car_following_veh993_1113436982600,car_following,993,1113436982600,1113436987500,2,2,50
car_following_veh994_1118849214100,car_following,994,1118849214100,1118849219000,1,1,50
car_following_veh994_1118849215100,car_following,994,1118849215100,1118849220000,1,1,50
car_following_veh994_1118849216100,car_following,994,1118849216100,1118849221000,1,1,50
car_following_veh994_1118849217100,car_following,994,1118849217100,1118849222000,1,1,50
congested_traffic_veh994_1118936402700,congested_traffic,994,1118936402700,1118936407600,2,2,50
congested_traffic_veh994_1118936403700,congested_traffic,994,1118936403700,1118936408600,2,2,50
congested_traffic_veh994_1118936404700,congested_traffic,994,1118936404700,1118936409600,2,2,50
congested_traffic_veh994_1118936405700,congested_traffic,994,1118936405700,1118936410600,2,2,50
congested_traffic_veh994_1118936406700,congested_traffic,994,1118936406700,1118936411600,2,2,50
congested_traffic_veh994_1118936407700,congested_traffic,994,1118936407700,1118936412600,2,2,50
congested_traffic_veh994_1118936408700,congested_traffic,994,1118936408700,1118936413600,2,2,50
congested_traffic_veh994_1118936410700,congested_traffic,994,1118936410700,1118936415600,2,2,50
congested_traffic_veh994_1118936411700,congested_traffic,994,1118936411700,1118936416600,2,2,50
congested_traffic_veh994_1118936412700,congested_traffic,994,1118936412700,1118936417600,2,2,50
car_following_veh1000_1118849217200,car_following,1000,1118849217200,1118849222100,1,1,50
car_following_veh1000_1118849218200,car_following,1000,1118849218200,1118849223100,1,1,50
car_following_veh1000_1118849219200,car_following,1000,1118849219200,1118849224100,1,1,50
car_following_veh1000_1118849220200,car_following,1000,1118849220200,1118849225100,1,1,50
congested_traffic_veh1003_1118937236300,congested_traffic,1003,1118937236300,1118937241200,2,2,50
congested_traffic_veh1003_1118937237300,congested_traffic,1003,1118937237300,1118937242200,2,2,50
congested_traffic_veh1003_1118937238300,congested_traffic,1003,1118937238300,1118937243200,2,2,50
congested_traffic_veh1003_1118937244300,congested_traffic,1003,1118937244300,1118937249200,2,2,50
congested_traffic_veh1003_1118937245300,congested_traffic,1003,1118937245300,1118937250200,2,2,50
congested_traffic_veh1003_1118937246300,congested_traffic,1003,1118937246300,1118937251200,2,2,50
congested_traffic_veh1003_1118937247300,congested_traffic,1003,1118937247300,1118937252200,2,2,50
congested_traffic_veh1003_1118937290300,congested_traffic,1003,1118937290300,1118937295200,2,2,50
congested_traffic_veh1003_1118937291300,congested_traffic,1003,1118937291300,1118937296200,2,0,50
congested_traffic_veh1003_1118937292300,congested_traffic,1003,1118937292300,1118937297200,2,0,50
congested_traffic_veh1003_1118937293300,congested_traffic,1003,1118937293300,1118937298200,2,0,50
congested_traffic_veh1005_1118937281600,congested_traffic,1005,1118937281600,1118937286500,1,1,50
congested_traffic_veh1005_1118937282600,congested_traffic,1005,1118937282600,1118937287500,1,1,50
congested_traffic_veh1005_1118937283600,congested_traffic,1005,1118937283600,1118937288500,1,1,50
congested_traffic_veh1005_1118937284600,congested_traffic,1005,1118937284600,1118937289500,1,1,50
congested_traffic_veh1006_1113437947900,congested_traffic,1006,1113437947900,1113437952800,4,4,50
congested_traffic_veh1011_1163671800,congested_traffic,1011,1163671800,1163676700,1,1,50
congested_traffic_veh1011_1163672800,congested_traffic,1011,1163672800,1163677700,1,1,50
congested_traffic_veh1011_1163673800,congested_traffic,1011,1163673800,1163678700,1,1,50
congested_traffic_veh1011_1163689800,congested_traffic,1011,1163689800,1163694700,1,1,50
congested_traffic_veh1011_1163690800,congested_traffic,1011,1163690800,1163695700,1,1,50
congested_traffic_veh1011_1163691800,congested_traffic,1011,1163691800,1163696700,1,1,50
congested_traffic_veh1011_1163692800,congested_traffic,1011,1163692800,1163697700,1,1,50
congested_traffic_veh1011_1163693800,congested_traffic,1011,1163693800,1163698700,1,1,50
congested_traffic_veh1011_1163694800,congested_traffic,1011,1163694800,1163699700,1,1,50
congested_traffic_veh1011_1163695800,congested_traffic,1011,1163695800,1163700700,1,1,50
congested_traffic_veh1011_1163696800,congested_traffic,1011,1163696800,1163701700,1,1,50
congested_traffic_veh1011_1163697800,congested_traffic,1011,1163697800,1163702700,1,1,50
congested_traffic_veh1011_1163710800,congested_traffic,1011,1163710800,1163715700,1,1,50
congested_traffic_veh1011_1163711800,congested_traffic,1011,1163711800,1163716700,1,1,50
congested_traffic_veh1011_1163712800,congested_traffic,1011,1163712800,1163717700,1,1,50
congested_traffic_veh1011_1163713800,congested_traffic,1011,1163713800,1163718700,1,1,50
congested_traffic_veh1011_1163714800,congested_traffic,1011,1163714800,1163719700,1,1,50
congested_traffic_veh1011_1163732800,congested_traffic,1011,1163732800,1163737700,1,1,50
congested_traffic_veh1011_1163733800,congested_traffic,1011,1163733800,1163738700,1,1,50
congested_traffic_veh1011_1118937278100,congested_traffic,1011,1118937278100,1118937283000,1,1,50
congested_traffic_veh1011_1118937279100,congested_traffic,1011,1118937279100,1118937284000,1,1,50
congested_traffic_veh1011_1118937280100,congested_traffic,1011,1118937280100,1118937285000,1,1,50
congested_traffic_veh1012_1163673200,congested_traffic,1012,1163673200,1163678100,2,2,50
congested_traffic_veh1012_1163674200,congested_traffic,1012,1163674200,1163679100,2,2,50
congested_traffic_veh1012_1163675200,congested_traffic,1012,1163675200,1163680100,2,2,50
congested_traffic_veh1012_1163676200,congested_traffic,1012,1163676200,1163681100,2,2,50
congested_traffic_veh1012_1163690200,congested_traffic,1012,1163690200,1163695100,2,2,50
congested_traffic_veh1012_1163691200,congested_traffic,1012,1163691200,1163696100,2,2,50
congested_traffic_veh1012_1163692200,congested_traffic,1012,1163692200,1163697100,2,2,50
congested_traffic_veh1012_1163693200,congested_traffic,1012,1163693200,1163698100,2,2,50
congested_traffic_veh1012_1163694200,congested_traffic,1012,1163694200,1163699100,2,2,50
congested_traffic_veh1012_1163699200,congested_traffic,1012,1163699200,1163704100,2,2,50
congested_traffic_veh1012_1163700200,congested_traffic,1012,1163700200,1163705100,2,2,50
congested_traffic_veh1012_1163701200,congested_traffic,1012,1163701200,1163706100,2,2,50
congested_traffic_veh1012_1163702200,congested_traffic,1012,1163702200,1163707100,2,2,50
congested_traffic_veh1012_1163703200,congested_traffic,1012,1163703200,1163708100,2,2,50
congested_traffic_veh1012_1163704200,congested_traffic,1012,1163704200,1163709100,2,2,50
congested_traffic_veh1012_1163705200,congested_traffic,1012,1163705200,1163710100,2,2,50
congested_traffic_veh1012_1163710200,congested_traffic,1012,1163710200,1163715100,2,2,50
congested_traffic_veh1012_1163711200,congested_traffic,1012,1163711200,1163716100,2,2,50
congested_traffic_veh1012_1163712200,congested_traffic,1012,1163712200,1163717100,2,2,50
congested_traffic_veh1012_1163713200,congested_traffic,1012,1163713200,1163718100,2,2,50
congested_traffic_veh1012_1163714200,congested_traffic,1012,1163714200,1163719100,2,2,50
congested_traffic_veh1012_1163715200,congested_traffic,1012,1163715200,1163720100,2,2,50
congested_traffic_veh1012_1163719200,congested_traffic,1012,1163719200,1163724100,2,2,50
congested_traffic_veh1012_1163720200,congested_traffic,1012,1163720200,1163725100,2,2,50
congested_traffic_veh1012_1163721200,congested_traffic,1012,1163721200,1163726100,2,2,50
congested_traffic_veh1012_1163722200,congested_traffic,1012,1163722200,1163727100,2,2,50
congested_traffic_veh1012_1163723200,congested_traffic,1012,1163723200,1163728100,2,2,50
congested_traffic_veh1012_1163724200,congested_traffic,1012,1163724200,1163729100,2,2,50
congested_traffic_veh1012_1163728200,congested_traffic,1012,1163728200,1163733100,2,2,50
congested_traffic_veh1012_1163729200,congested_traffic,1012,1163729200,1163734100,2,2,50
congested_traffic_veh1012_1163730200,congested_traffic,1012,1163730200,1163735100,2,2,50
congested_traffic_veh1012_1163731200,congested_traffic,1012,1163731200,1163736100,2,2,50
congested_traffic_veh1012_1163732200,congested_traffic,1012,1163732200,1163737100,2,2,50
congested_traffic_veh1012_1163733200,congested_traffic,1012,1163733200,1163738100,2,0,50
congested_traffic_veh1017_1118936412800,congested_traffic,1017,1118936412800,1118936417700,2,2,50
congested_traffic_veh1017_1118936413800,congested_traffic,1017,1118936413800,1118936418700,2,2,50
congested_traffic_veh1017_1118936414800,congested_traffic,1017,1118936414800,1118936419700,2,2,50
congested_traffic_veh1022_1163673700,congested_traffic,1022,1163673700,1163678600,1,1,50
congested_traffic_veh1022_1163674700,congested_traffic,1022,1163674700,1163679600,1,1,50
congested_traffic_veh1022_1163675700,congested_traffic,1022,1163675700,1163680600,1,1,50
congested_traffic_veh1022_1163676700,congested_traffic,1022,1163676700,1163681600,1,1,50
congested_traffic_veh1022_1163677700,congested_traffic,1022,1163677700,1163682600,1,1,50
congested_traffic_veh1022_1163678700,congested_traffic,1022,1163678700,1163683600,1,1,50
congested_traffic_veh1022_1163679700,congested_traffic,1022,1163679700,1163684600,1,1,50
congested_traffic_veh1022_1163680700,congested_traffic,1022,1163680700,1163685600,1,1,50
congested_traffic_veh1022_1163725700,congested_traffic,1022,1163725700,1163730600,1,1,50
congested_traffic_veh1022_1163726700,congested_traffic,1022,1163726700,1163731600,1,1,50
congested_traffic_veh1022_1163733700,congested_traffic,1022,1163733700,1163738600,1,1,50
congested_traffic_veh1022_1163734700,congested_traffic,1022,1163734700,1163739600,1,1,50
congested_traffic_veh1022_1163735700,congested_traffic,1022,1163735700,1163740600,1,1,50
congested_traffic_veh1022_1163736700,congested_traffic,1022,1163736700,1163741600,1,1,50
congested_traffic_veh1023_1163673700,congested_traffic,1023,1163673700,1163678600,2,2,50
congested_traffic_veh1023_1163674700,congested_traffic,1023,1163674700,1163679600,2,2,50
congested_traffic_veh1023_1163675700,congested_traffic,1023,1163675700,1163680600,2,2,50
congested_traffic_veh1023_1163676700,congested_traffic,1023,1163676700,1163681600,2,2,50
congested_traffic_veh1023_1163677700,congested_traffic,1023,1163677700,1163682600,2,2,50
congested_traffic_veh1023_1163678700,congested_traffic,1023,1163678700,1163683600,2,2,50
congested_traffic_veh1023_1163679700,congested_traffic,1023,1163679700,1163684600,2,2,50
congested_traffic_veh1023_1163680700,congested_traffic,1023,1163680700,1163685600,2,2,50
congested_traffic_veh1023_1163681700,congested_traffic,1023,1163681700,1163686600,2,2,50
congested_traffic_veh1023_1163734700,congested_traffic,1023,1163734700,1163739600,2,2,50
congested_traffic_veh1023_1163735700,congested_traffic,1023,1163735700,1163740600,2,2,50
congested_traffic_veh1023_1163736700,congested_traffic,1023,1163736700,1163741600,2,0,50
congested_traffic_veh1024_1118937284700,congested_traffic,1024,1118937284700,1118937289600,1,1,50
congested_traffic_veh1024_1118937285700,congested_traffic,1024,1118937285700,1118937290600,1,1,50
congested_traffic_veh1024_1118937286700,congested_traffic,1024,1118937286700,1118937291600,1,1,50
congested_traffic_veh1024_1118937287700,congested_traffic,1024,1118937287700,1118937292600,1,1,50
congested_traffic_veh1024_1118937288700,congested_traffic,1024,1118937288700,1118937293600,1,1,50
congested_traffic_veh1024_1118937289700,congested_traffic,1024,1118937289700,1118937294600,1,1,50
congested_traffic_veh1027_1163676000,congested_traffic,1027,1163676000,1163680900,2,2,50
congested_traffic_veh1027_1163677000,congested_traffic,1027,1163677000,1163681900,2,2,50
congested_traffic_veh1027_1163678000,congested_traffic,1027,1163678000,1163682900,2,2,50
congested_traffic_veh1027_1163679000,congested_traffic,1027,1163679000,1163683900,2,2,50
congested_traffic_veh1027_1163680000,congested_traffic,1027,1163680000,1163684900,2,2,50
congested_traffic_veh1027_1163681000,congested_traffic,1027,1163681000,1163685900,2,2,50
congested_traffic_veh1027_1163682000,congested_traffic,1027,1163682000,1163686900,2,2,50
congested_traffic_veh1027_1163683000,congested_traffic,1027,1163683000,1163687900,2,2,50
congested_traffic_veh1027_1163684000,congested_traffic,1027,1163684000,1163688900,2,2,50
congested_traffic_veh1027_1163685000,congested_traffic,1027,1163685000,1163689900,2,2,50
congested_traffic_veh1027_1163686000,congested_traffic,1027,1163686000,1163690900,2,2,50
congested_traffic_veh1027_1163687000,congested_traffic,1027,1163687000,1163691900,2,2,50
congested_traffic_veh1027_1163733000,congested_traffic,1027,1163733000,1163737900,2,2,50
congested_traffic_veh1027_1163734000,congested_traffic,1027,1163734000,1163738900,2,2,50
congested_traffic_veh1027_1163735000,congested_traffic,1027,1163735000,1163739900,2,2,50
congested_traffic_veh1027_1163736000,congested_traffic,1027,1163736000,1163740900,2,2,50
congested_traffic_veh1027_1163737000,congested_traffic,1027,1163737000,1163741900,2,2,50
congested_traffic_veh1027_1163738000,congested_traffic,1027,1163738000,1163742900,2,0,50
congested_traffic_veh1029_1113437000000,congested_traffic,1029,1113437000000,1113437004900,2,2,50
congested_traffic_veh1029_1113437001000,congested_traffic,1029,1113437001000,1113437005900,2,2,50
congested_traffic_veh1029_1113437002000,congested_traffic,1029,1113437002000,1113437006900,2,2,50
congested_traffic_veh1030_1113436996800,congested_traffic,1030,1113436996800,1113437001700,3,3,50
congested_traffic_veh1030_1113436997800,congested_traffic,1030,1113436997800,1113437002700,3,3,50
congested_traffic_veh1030_1113436998800,congested_traffic,1030,1113436998800,1113437003700,3,3,50
congested_traffic_veh1030_1113436999800,congested_traffic,1030,1113436999800,1113437004700,3,3,50
car_following_veh1030_1118937246300,car_following,1030,1118937246300,1118937251200,2,2,50
car_following_veh1030_1118937247300,car_following,1030,1118937247300,1118937252200,2,2,50
car_following_veh1030_1118937248300,car_following,1030,1118937248300,1118937253200,2,2,50
car_following_veh1030_1118937249300,car_following,1030,1118937249300,1118937254200,2,2,50
car_following_veh1030_1118937250300,car_following,1030,1118937250300,1118937255200,2,2,50
car_following_veh1030_1118937251300,car_following,1030,1118937251300,1118937256200,2,2,50
car_following_veh1030_1118937252300,car_following,1030,1118937252300,1118937257200,2,2,50
car_following_veh1030_1118937253300,car_following,1030,1118937253300,1118937258200,2,2,50
car_following_veh1030_1118937254300,car_following,1030,1118937254300,1118937259200,2,2,50
car_following_veh1030_1118937255300,car_following,1030,1118937255300,1118937260200,2,2,50
car_following_veh1030_1118937256300,car_following,1030,1118937256300,1118937261200,2,2,50
car_following_veh1030_1118937257300,car_following,1030,1118937257300,1118937262200,2,2,50
car_following_veh1030_1118937258300,car_following,1030,1118937258300,1118937263200,2,2,50
car_following_veh1030_1118937259300,car_following,1030,1118937259300,1118937264200,2,2,50
car_following_veh1030_1118937260300,car_following,1030,1118937260300,1118937265200,2,2,50
car_following_veh1030_1118937261300,car_following,1030,1118937261300,1118937266200,2,2,50
car_following_veh1030_1118937262300,car_following,1030,1118937262300,1118937267200,2,2,50
car_following_veh1030_1118937263300,car_following,1030,1118937263300,1118937268200,2,2,50
car_following_veh1030_1118937264300,car_following,1030,1118937264300,1118937269200,2,2,50
car_following_veh1030_1118937265300,car_following,1030,1118937265300,1118937270200,2,2,50
car_following_veh1030_1118937266300,car_following,1030,1118937266300,1118937271200,2,2,50
car_following_veh1030_1118937267300,car_following,1030,1118937267300,1118937272200,2,2,50
car_following_veh1030_1118937268300,car_following,1030,1118937268300,1118937273200,2,2,50
car_following_veh1030_1118937269300,car_following,1030,1118937269300,1118937274200,2,2,50
car_following_veh1030_1118937270300,car_following,1030,1118937270300,1118937275200,2,2,50
car_following_veh1030_1118937271300,car_following,1030,1118937271300,1118937276200,2,2,50
car_following_veh1030_1118937272300,car_following,1030,1118937272300,1118937277200,2,2,50
car_following_veh1030_1118937273300,car_following,1030,1118937273300,1118937278200,2,2,50
car_following_veh1030_1118937274300,car_following,1030,1118937274300,1118937279200,2,2,50
car_following_veh1030_1118937275300,car_following,1030,1118937275300,1118937280200,2,2,50
car_following_veh1030_1118937276300,car_following,1030,1118937276300,1118937281200,2,2,50
congested_traffic_veh1030_1118937277300,congested_traffic,1030,1118937277300,1118937282200,2,2,50
congested_traffic_veh1030_1118937278300,congested_traffic,1030,1118937278300,1118937283200,2,2,50
congested_traffic_veh1030_1118937279300,congested_traffic,1030,1118937279300,1118937284200,2,2,50
congested_traffic_veh1030_1118937280300,congested_traffic,1030,1118937280300,1118937285200,2,2,50
congested_traffic_veh1030_1118937281300,congested_traffic,1030,1118937281300,1118937286200,2,2,50
congested_traffic_veh1030_1118937282300,congested_traffic,1030,1118937282300,1118937287200,2,2,50
congested_traffic_veh1032_1118937284600,congested_traffic,1032,1118937284600,1118937289500,2,2,50
congested_traffic_veh1032_1118937285600,congested_traffic,1032,1118937285600,1118937290500,2,2,50
congested_traffic_veh1034_1113437969200,congested_traffic,1034,1113437969200,1113437974100,5,5,50
congested_traffic_veh1036_1113437000200,congested_traffic,1036,1113437000200,1113437005100,3,3,50
congested_traffic_veh1036_1113437001200,congested_traffic,1036,1113437001200,1113437006100,3,3,50
congested_traffic_veh1036_1113437002200,congested_traffic,1036,1113437002200,1113437007100,3,3,50
congested_traffic_veh1036_1113437003200,congested_traffic,1036,1113437003200,1113437008100,3,3,50
congested_traffic_veh1036_1118937287600,congested_traffic,1036,1118937287600,1118937292500,2,2,50
congested_traffic_veh1036_1118937288600,congested_traffic,1036,1118937288600,1118937293500,2,2,50
congested_traffic_veh1036_1118937289600,congested_traffic,1036,1118937289600,1118937294500,2,2,50
congested_traffic_veh1036_1118937290600,congested_traffic,1036,1118937290600,1118937295500,2,2,50
congested_traffic_veh1036_1118937291600,congested_traffic,1036,1118937291600,1118937296500,2,2,50
congested_traffic_veh1039_1113437964900,congested_traffic,1039,1113437964900,1113437969800,4,4,50
congested_traffic_veh1040_1163684400,congested_traffic,1040,1163684400,1163689300,1,1,50
congested_traffic_veh1040_1163685400,congested_traffic,1040,1163685400,1163690300,1,1,50
congested_traffic_veh1040_1163686400,congested_traffic,1040,1163686400,1163691300,1,1,50
congested_traffic_veh1040_1163729400,congested_traffic,1040,1163729400,1163734300,1,1,50
congested_traffic_veh1040_1163730400,congested_traffic,1040,1163730400,1163735300,1,1,50
congested_traffic_veh1040_1163731400,congested_traffic,1040,1163731400,1163736300,1,1,50
congested_traffic_veh1040_1163732400,congested_traffic,1040,1163732400,1163737300,1,1,50
congested_traffic_veh1040_1163733400,congested_traffic,1040,1163733400,1163738300,1,1,50
congested_traffic_veh1040_1163734400,congested_traffic,1040,1163734400,1163739300,1,1,50
congested_traffic_veh1040_1163735400,congested_traffic,1040,1163735400,1163740300,1,1,50
congested_traffic_veh1040_1163736400,congested_traffic,1040,1163736400,1163741300,1,1,50
congested_traffic_veh1040_1163737400,congested_traffic,1040,1163737400,1163742300,1,1,50
congested_traffic_veh1040_1163738400,congested_traffic,1040,1163738400,1163743300,1,1,50
congested_traffic_veh1040_1163739400,congested_traffic,1040,1163739400,1163744300,1,1,50
congested_traffic_veh1040_1113437004500,congested_traffic,1040,1113437004500,1113437009400,2,2,50
congested_traffic_veh1040_1113437005500,congested_traffic,1040,1113437005500,1113437010400,2,2,50
congested_traffic_veh1040_1113437006500,congested_traffic,1040,1113437006500,1113437011400,2,2,50
congested_traffic_veh1041_1163734400,congested_traffic,1041,1163734400,1163739300,2,2,50
congested_traffic_veh1041_1163735400,congested_traffic,1041,1163735400,1163740300,2,2,50
congested_traffic_veh1041_1163736400,congested_traffic,1041,1163736400,1163741300,2,2,50
congested_traffic_veh1041_1163737400,congested_traffic,1041,1163737400,1163742300,2,2,50
congested_traffic_veh1041_1163738400,congested_traffic,1041,1163738400,1163743300,2,2,50
congested_traffic_veh1041_1163739400,congested_traffic,1041,1163739400,1163744300,2,2,50
congested_traffic_veh1041_1163740400,congested_traffic,1041,1163740400,1163745300,2,2,50
congested_traffic_veh1041_1118937289300,congested_traffic,1041,1118937289300,1118937294200,2,2,50
congested_traffic_veh1041_1118937290300,congested_traffic,1041,1118937290300,1118937295200,2,2,50
congested_traffic_veh1041_1118937291300,congested_traffic,1041,1118937291300,1118937296200,2,2,50
congested_traffic_veh1041_1118937292300,congested_traffic,1041,1118937292300,1118937297200,2,2,50
congested_traffic_veh1041_1118937293300,congested_traffic,1041,1118937293300,1118937298200,2,2,50
congested_traffic_veh1041_1118937299300,congested_traffic,1041,1118937299300,1118937304200,2,2,50
congested_traffic_veh1041_1118937328300,congested_traffic,1041,1118937328300,1118937333200,2,2,50
congested_traffic_veh1041_1118937329300,congested_traffic,1041,1118937329300,1118937334200,2,2,50
congested_traffic_veh1041_1118937330300,congested_traffic,1041,1118937330300,1118937335200,2,2,50
congested_traffic_veh1043_1113437000800,congested_traffic,1043,1113437000800,1113437005700,3,3,50
congested_traffic_veh1043_1113437001800,congested_traffic,1043,1113437001800,1113437006700,3,3,50
congested_traffic_veh1043_1113437002800,congested_traffic,1043,1113437002800,1113437007700,3,3,50
congested_traffic_veh1044_1113437967400,congested_traffic,1044,1113437967400,1113437972300,5,5,50
congested_traffic_veh1048_1113437973300,congested_traffic,1048,1113437973300,1113437978200,5,5,50
congested_traffic_veh1048_1113437974300,congested_traffic,1048,1113437974300,1113437979200,5,5,50
congested_traffic_veh1048_1118937290700,congested_traffic,1048,1118937290700,1118937295600,1,1,50
congested_traffic_veh1048_1118937291700,congested_traffic,1048,1118937291700,1118937296600,1,1,50
lane_change_veh1053_1113437968700,lane_change,1053,1113437968700,1113437973600,6,5,50
congested_traffic_veh1053_1113437969700,congested_traffic,1053,1113437969700,1113437974600,5,5,50
congested_traffic_veh1053_1113437970700,congested_traffic,1053,1113437970700,1113437975600,5,5,50
congested_traffic_veh1053_1113437971700,congested_traffic,1053,1113437971700,1113437976600,5,5,50
congested_traffic_veh1053_1118937299100,congested_traffic,1053,1118937299100,1118937304000,1,1,50
congested_traffic_veh1053_1118937300100,congested_traffic,1053,1118937300100,1118937305000,1,1,50
congested_traffic_veh1053_1118937329100,congested_traffic,1053,1118937329100,1118937334000,1,1,50
congested_traffic_veh1053_1118937330100,congested_traffic,1053,1118937330100,1118937335000,1,1,50
congested_traffic_veh1053_1118937331100,congested_traffic,1053,1118937331100,1118937336000,1,1,50
congested_traffic_veh1053_1118937332100,congested_traffic,1053,1118937332100,1118937337000,1,1,50
congested_traffic_veh1053_1118937333100,congested_traffic,1053,1118937333100,1118937338000,1,1,50
congested_traffic_veh1054_1118937298200,congested_traffic,1054,1118937298200,1118937303100,1,1,50
congested_traffic_veh1054_1118937299200,congested_traffic,1054,1118937299200,1118937304100,1,1,50
congested_traffic_veh1054_1118937300200,congested_traffic,1054,1118937300200,1118937305100,1,1,50
congested_traffic_veh1054_1118937301200,congested_traffic,1054,1118937301200,1118937306100,1,1,50
congested_traffic_veh1054_1118937329200,congested_traffic,1054,1118937329200,1118937334100,1,1,50
congested_traffic_veh1054_1118937330200,congested_traffic,1054,1118937330200,1118937335100,1,1,50
congested_traffic_veh1054_1118937331200,congested_traffic,1054,1118937331200,1118937336100,1,1,50
congested_traffic_veh1055_1118937326100,congested_traffic,1055,1118937326100,1118937331000,3,3,50
congested_traffic_veh1055_1118937327100,congested_traffic,1055,1118937327100,1118937332000,3,3,50
congested_traffic_veh1055_1118937328100,congested_traffic,1055,1118937328100,1118937333000,3,3,50
congested_traffic_veh1055_1118937329100,congested_traffic,1055,1118937329100,1118937334000,3,3,50
congested_traffic_veh1055_1118937330100,congested_traffic,1055,1118937330100,1118937335000,3,3,50
congested_traffic_veh1056_1113437973600,congested_traffic,1056,1113437973600,1113437978500,4,4,50
congested_traffic_veh1056_1113437974600,congested_traffic,1056,1113437974600,1113437979500,4,4,50
congested_traffic_veh1056_1113437975600,congested_traffic,1056,1113437975600,1113437980500,4,4,50
congested_traffic_veh1058_1118937303200,congested_traffic,1058,1118937303200,1118937308100,3,3,50
congested_traffic_veh1058_1118937304200,congested_traffic,1058,1118937304200,1118937309100,3,3,50
congested_traffic_veh1058_1118937305200,congested_traffic,1058,1118937305200,1118937310100,3,3,50
congested_traffic_veh1058_1118937306200,congested_traffic,1058,1118937306200,1118937311100,3,3,50
congested_traffic_veh1058_1118937331200,congested_traffic,1058,1118937331200,1118937336100,3,3,50
congested_traffic_veh1058_1118937332200,congested_traffic,1058,1118937332200,1118937337100,3,3,50
lane_change_veh1059_1118936457900,lane_change,1059,1118936457900,1118936462800,0,1,50
lane_change_veh1059_1118936458900,lane_change,1059,1118936458900,1118936463800,0,1,50
congested_traffic_veh1060_1113437967800,congested_traffic,1060,1113437967800,1113437972700,3,3,50
congested_traffic_veh1060_1113437968800,congested_traffic,1060,1113437968800,1113437973700,3,3,50
congested_traffic_veh1060_1113437969800,congested_traffic,1060,1113437969800,1113437974700,3,3,50
congested_traffic_veh1060_1113437970800,congested_traffic,1060,1113437970800,1113437975700,3,3,50
congested_traffic_veh1060_1113437971800,congested_traffic,1060,1113437971800,1113437976700,3,3,50
congested_traffic_veh1060_1113437972800,congested_traffic,1060,1113437972800,1113437977700,3,3,50
congested_traffic_veh1063_1113437977300,congested_traffic,1063,1113437977300,1113437982200,4,4,50
congested_traffic_veh1063_1113437978300,congested_traffic,1063,1113437978300,1113437983200,4,4,50
congested_traffic_veh1063_1113437979300,congested_traffic,1063,1113437979300,1113437984200,4,4,50
congested_traffic_veh1072_1113437970100,congested_traffic,1072,1113437970100,1113437975000,4,4,50
congested_traffic_veh1072_1113437971100,congested_traffic,1072,1113437971100,1113437976000,4,4,50
congested_traffic_veh1073_1113437982700,congested_traffic,1073,1113437982700,1113437987600,4,4,50
congested_traffic_veh1073_1113437983700,congested_traffic,1073,1113437983700,1113437988600,4,4,50
congested_traffic_veh1075_1113437967700,congested_traffic,1075,1113437967700,1113437972600,3,3,50
congested_traffic_veh1075_1113437968700,congested_traffic,1075,1113437968700,1113437973600,3,3,50
congested_traffic_veh1075_1113437969700,congested_traffic,1075,1113437969700,1113437974600,3,3,50
congested_traffic_veh1075_1113437970700,congested_traffic,1075,1113437970700,1113437975600,3,3,50
congested_traffic_veh1075_1113437971700,congested_traffic,1075,1113437971700,1113437976600,3,3,50
congested_traffic_veh1075_1113437972700,congested_traffic,1075,1113437972700,1113437977600,3,3,50
congested_traffic_veh1075_1113437973700,congested_traffic,1075,1113437973700,1113437978600,3,3,50
congested_traffic_veh1075_1113437974700,congested_traffic,1075,1113437974700,1113437979600,3,3,50
congested_traffic_veh1075_1113437975700,congested_traffic,1075,1113437975700,1113437980600,3,3,50
congested_traffic_veh1078_1113437975600,congested_traffic,1078,1113437975600,1113437980500,3,3,50
congested_traffic_veh1078_1113437976600,congested_traffic,1078,1113437976600,1113437981500,3,3,50
congested_traffic_veh1078_1113437977600,congested_traffic,1078,1113437977600,1113437982500,3,3,50
congested_traffic_veh1078_1113437978600,congested_traffic,1078,1113437978600,1113437983500,3,3,50
